Emp_ID,Age,Age_Group,Attrition,Department,Education_Field,Employee_Count,Gender,Job_Role,Job_Satisfaction,Marital_Status,Monthly_Income,Salary_Slab,Separation_Reason,Years_At_Company,State
E1693,50,50-59,No,Logistics,Science,1,Male,Supply Chain Manager,1,Divorced,14893,10001-20k,,9,Uttar Pradesh
E1694,53,50-59,Yes,Logistics,Management,1,Male,Supply Chain Manager,4,Divorced,11897,10001-20k,Layoff,22,Delhi
E1695,40,40-49,No,Research,Management,1,Female,Research Associate,4,Married,7163,7k-10k,,17,Maharashtra
E1696,42,40-49,No,Logistics,Technical,1,Male,Logistics Executive,1,Divorced,16059,10001-20k,,31,Maharashtra
E1697,26,20-29,No,Research,Commerce,1,Male,Research Scientist,2,Divorced,16622,10001-20k,,32,West Bengal
E1698,39,30-39,Yes,Sales,Arts,1,Male,Sales Executive,2,Divorced,37030,30001-40k,Resignation,27,Haryana
E1699,49,40-49,No,Accounts,Management,1,Male,Finance Analyst,1,Divorced,13860,10001-20k,,15,Telangana
E1700,43,40-49,No,Marketing,Technical,1,Male,Marketing Analyst,4,Married,36870,30001-40k,,15,Maharashtra
E1701,42,40-49,No,Research,Commerce,1,Male,Research Associate,1,Divorced,36482,30001-40k,,17,Maharashtra
E1702,27,20-29,No,Marketing,Commerce,1,Female,Marketing Analyst,4,Divorced,38058,30001-40k,,7,Telangana
E1703,22,20-29,No,Sales,Technical,1,Female,Sales Manager,1,Divorced,19116,10001-20k,,15,Karnataka
E1704,26,20-29,No,Accounts,Technical,1,Female,Accountant,4,Single,10679,10001-20k,,10,Karnataka
E1705,33,30-39,No,Sales,Arts,1,Male,Sales Executive,1,Married,11734,10001-20k,,5,Maharashtra
E1706,47,40-49,No,Logistics,Technical,1,Male,Logistics Executive,3,Single,8920,7k-10k,,0,Haryana
E1707,55,50-59,Yes,Marketing,Arts,1,Male,Marketing Analyst,4,Single,33379,30001-40k,Retirement,11,Karnataka
E1708,35,30-39,No,Manufacturing,Arts,1,Female,Plant Manager,2,Married,18245,10001-20k,,27,Uttar Pradesh
E1709,47,40-49,Yes,Accounts,Science,1,Male,Finance Analyst,1,Single,30674,30001-40k,Layoff,16,Uttar Pradesh
E1710,48,40-49,No,Logistics,Commerce,1,Female,Supply Chain Manager,2,Single,13590,10001-20k,,0,Haryana
E1711,30,30-39,Yes,Accounts,Commerce,1,Male,Accountant,1,Single,38432,30001-40k,Layoff,31,Haryana
E1712,47,40-49,No,Logistics,Commerce,1,Male,Supply Chain Manager,2,Married,47426,40001-50k,,7,Delhi
E1713,43,40-49,No,Sales,Science,1,Male,Sales Manager,2,Divorced,11620,10001-20k,,23,Haryana
E1714,51,50-59,No,Research,Arts,1,Female,Research Scientist,1,Married,10633,10001-20k,,9,Gujarat
E1715,38,30-39,Yes,Marketing,Arts,1,Male,Marketing Manager,1,Married,45015,40001-50k,Better Opportunity,9,Madhya Pradesh
E1716,47,40-49,No,HR,Technical,1,Female,HR Manager,2,Married,8028,7k-10k,,24,Uttar Pradesh
E1717,57,50-59,Yes,HR,Science,1,Male,HR Manager,2,Single,19926,10001-20k,Termination,9,Haryana
E1718,22,20-29,No,Sales,Technical,1,Male,Sales Executive,2,Divorced,14010,10001-20k,,18,Gujarat
E1719,29,20-29,No,Marketing,Science,1,Female,Marketing Analyst,4,Married,11600,10001-20k,,14,Gujarat
E1720,56,50-59,No,Marketing,Technical,1,Male,Marketing Manager,4,Married,31690,30001-40k,,15,West Bengal
E1721,36,30-39,No,Sales,Management,1,Male,Sales Manager,3,Divorced,40762,40001-50k,,1,Delhi
E1722,43,40-49,No,Marketing,Commerce,1,Male,Marketing Manager,4,Divorced,44499,40001-50k,,28,Delhi
E1723,35,30-39,Yes,Research,Commerce,1,Male,Research Associate,4,Divorced,8907,7k-10k,Termination,3,Uttar Pradesh
E1724,47,40-49,No,Sales,Arts,1,Female,Sales Executive,1,Single,14670,10001-20k,,28,Haryana
E1725,49,40-49,No,Research,Management,1,Female,Research Associate,3,Divorced,19188,10001-20k,,30,West Bengal
E1726,44,40-49,No,Marketing,Commerce,1,Male,Marketing Analyst,3,Single,24341,20001-30k,,16,Karnataka
E1727,35,30-39,Yes,Sales,Arts,1,Male,Sales Manager,4,Married,15568,10001-20k,Retirement,9,Uttar Pradesh
E1728,45,40-49,No,Marketing,Management,1,Female,Marketing Analyst,1,Single,14622,10001-20k,,26,Gujarat
E1729,23,20-29,No,Sales,Commerce,1,Male,Sales Executive,1,Divorced,24015,20001-30k,,14,Uttar Pradesh
E1730,47,40-49,No,Marketing,Technical,1,Female,Marketing Manager,3,Single,11611,10001-20k,,30,Gujarat
E1731,35,30-39,No,Research,Science,1,Male,Research Scientist,1,Divorced,15291,10001-20k,,20,Madhya Pradesh
E1732,28,20-29,No,Manufacturing,Management,1,Female,Plant Manager,2,Single,13342,10001-20k,,25,Maharashtra
E1733,24,20-29,Yes,Research,Arts,1,Female,Research Associate,4,Married,22852,20001-30k,Resignation,16,Gujarat
E1734,44,40-49,Yes,Marketing,Management,1,Female,Marketing Manager,2,Single,19208,10001-20k,Resignation,2,Maharashtra
E1735,39,30-39,No,Sales,Arts,1,Female,Sales Manager,3,Married,28258,20001-30k,,13,Haryana
E1736,59,50-59,No,HR,Management,1,Male,HR Executive,3,Divorced,17311,10001-20k,,12,Haryana
E1737,56,50-59,No,Research,Arts,1,Male,Research Scientist,1,Married,48508,40001-50k,,26,West Bengal
E1738,36,30-39,No,Research,Commerce,1,Female,Research Scientist,1,Divorced,10813,10001-20k,,0,Haryana
E1739,46,40-49,Yes,Logistics,Technical,1,Female,Supply Chain Manager,3,Divorced,16482,10001-20k,Resignation,16,Gujarat
E1740,58,50-59,Yes,HR,Commerce,1,Female,HR Manager,3,Married,34410,30001-40k,Layoff,33,Gujarat
E1741,49,40-49,No,Marketing,Technical,1,Female,Marketing Manager,2,Married,16895,10001-20k,,13,Maharashtra
E1742,31,30-39,No,Manufacturing,Commerce,1,Male,Production Worker,2,Single,8188,7k-10k,,16,Delhi
E1743,38,30-39,No,Sales,Commerce,1,Female,Sales Executive,1,Single,40924,40001-50k,,2,Karnataka
E1744,43,40-49,No,Logistics,Management,1,Female,Supply Chain Manager,2,Married,11172,10001-20k,,33,Gujarat
E1745,47,40-49,No,Marketing,Science,1,Female,Marketing Manager,1,Married,19264,10001-20k,,24,Uttar Pradesh
E1746,46,40-49,Yes,Accounts,Arts,1,Female,Finance Analyst,1,Married,35038,30001-40k,Layoff,1,Telangana
E1747,38,30-39,No,Manufacturing,Arts,1,Female,Plant Manager,4,Married,16136,10001-20k,,33,Uttar Pradesh
E1748,34,30-39,Yes,Research,Arts,1,Female,Research Scientist,1,Divorced,20213,20001-30k,Layoff,25,Haryana
E1749,41,40-49,No,Accounts,Technical,1,Female,Accountant,2,Married,10675,10001-20k,,30,Haryana
E1750,46,40-49,No,Research,Arts,1,Male,Research Scientist,3,Married,34431,30001-40k,,8,Madhya Pradesh
E1751,25,20-29,No,Research,Arts,1,Female,Research Associate,3,Married,49290,40001-50k,,29,Gujarat
E1752,31,30-39,No,Accounts,Management,1,Female,Finance Analyst,2,Married,18016,10001-20k,,19,Telangana
E1753,24,20-29,No,Manufacturing,Commerce,1,Female,Plant Manager,3,Divorced,13585,10001-20k,,20,Karnataka
E1754,39,30-39,No,Accounts,Arts,1,Male,Finance Analyst,1,Single,49747,40001-50k,,28,Haryana
E1755,57,50-59,No,Marketing,Science,1,Male,Marketing Analyst,3,Single,13863,10001-20k,,24,Gujarat
E1756,43,40-49,Yes,Logistics,Arts,1,Male,Supply Chain Manager,2,Single,7719,7k-10k,Better Opportunity,24,Maharashtra
E1757,55,50-59,No,Logistics,Technical,1,Female,Logistics Executive,3,Single,15301,10001-20k,,8,Madhya Pradesh
E1758,29,20-29,Yes,Accounts,Technical,1,Female,Finance Analyst,1,Single,7962,7k-10k,Layoff,25,Tamil Nadu
E1759,40,40-49,Yes,Marketing,Technical,1,Female,Marketing Manager,1,Divorced,17984,10001-20k,Resignation,15,Telangana
E1760,58,50-59,No,Logistics,Arts,1,Male,Logistics Executive,2,Single,19973,10001-20k,,11,Karnataka
E1761,27,20-29,No,Marketing,Management,1,Female,Marketing Analyst,2,Divorced,21887,20001-30k,,23,Maharashtra
E1762,47,40-49,No,Marketing,Science,1,Male,Marketing Manager,2,Divorced,7051,7k-10k,,25,Delhi
E1763,55,50-59,No,Research,Arts,1,Male,Research Scientist,4,Single,7543,7k-10k,,19,Delhi
E1764,27,20-29,No,Logistics,Management,1,Male,Supply Chain Manager,4,Single,14033,10001-20k,,8,West Bengal
E1765,58,50-59,Yes,Logistics,Management,1,Male,Logistics Executive,1,Single,18150,10001-20k,Resignation,22,Maharashtra
E1766,54,50-59,No,Research,Arts,1,Male,Research Associate,4,Married,35491,30001-40k,,28,Uttar Pradesh
E1767,43,40-49,No,Accounts,Arts,1,Female,Finance Analyst,4,Divorced,23080,20001-30k,,30,Haryana
E1768,42,40-49,No,Research,Management,1,Female,Research Associate,3,Single,41880,40001-50k,,18,Maharashtra
E1769,27,20-29,No,Logistics,Management,1,Male,Supply Chain Manager,4,Married,7381,7k-10k,,19,Tamil Nadu
E1770,27,20-29,No,Logistics,Management,1,Female,Supply Chain Manager,3,Divorced,10827,10001-20k,,22,Gujarat
E1771,25,20-29,Yes,Manufacturing,Arts,1,Female,Plant Manager,2,Married,18791,10001-20k,Termination,26,Telangana
E1772,51,50-59,No,Accounts,Management,1,Male,Accountant,3,Married,11271,10001-20k,,29,Maharashtra
E1773,32,30-39,No,Research,Technical,1,Male,Research Associate,3,Single,11367,10001-20k,,20,Uttar Pradesh
E1774,51,50-59,No,Sales,Arts,1,Female,Sales Executive,2,Divorced,10586,10001-20k,,34,Maharashtra
E1775,52,50-59,No,Sales,Technical,1,Female,Sales Executive,2,Married,7654,7k-10k,,6,Telangana
E1776,45,40-49,No,Accounts,Commerce,1,Female,Finance Analyst,1,Divorced,23593,20001-30k,,21,Uttar Pradesh
E1777,30,30-39,Yes,Research,Arts,1,Female,Research Associate,1,Single,23167,20001-30k,Resignation,9,Delhi
E1778,24,20-29,No,Research,Commerce,1,Male,Research Scientist,1,Divorced,15406,10001-20k,,22,Tamil Nadu
E1779,52,50-59,No,Marketing,Management,1,Female,Marketing Analyst,1,Married,40005,40001-50k,,14,Gujarat
E1780,58,50-59,Yes,Logistics,Management,1,Male,Logistics Executive,3,Married,17479,10001-20k,Layoff,29,Uttar Pradesh
E1781,57,50-59,No,HR,Science,1,Male,HR Executive,3,Divorced,15868,10001-20k,,33,Haryana
E1782,45,40-49,No,Manufacturing,Management,1,Female,Plant Manager,1,Married,15691,10001-20k,,12,Uttar Pradesh
E1783,52,50-59,No,Accounts,Commerce,1,Female,Accountant,4,Married,16756,10001-20k,,3,Uttar Pradesh
E1784,27,20-29,No,HR,Management,1,Female,HR Executive,1,Married,43308,40001-50k,,17,Haryana
E1785,23,20-29,No,HR,Arts,1,Male,HR Manager,4,Single,17954,10001-20k,,22,Tamil Nadu
E1786,41,40-49,No,Accounts,Management,1,Male,Finance Analyst,2,Single,19932,10001-20k,,32,Maharashtra
E1787,49,40-49,No,Research,Science,1,Male,Research Scientist,3,Married,16914,10001-20k,,33,Haryana
E1788,32,30-39,No,Accounts,Management,1,Male,Finance Analyst,3,Divorced,16327,10001-20k,,33,Madhya Pradesh
E1789,25,20-29,No,HR,Commerce,1,Female,HR Manager,4,Single,35520,30001-40k,,34,Madhya Pradesh
E1790,36,30-39,Yes,Logistics,Commerce,1,Male,Supply Chain Manager,1,Divorced,7839,7k-10k,Layoff,16,Madhya Pradesh
E1791,27,20-29,No,Manufacturing,Management,1,Male,Production Worker,3,Married,23533,20001-30k,,27,Karnataka
E1792,51,50-59,No,Manufacturing,Commerce,1,Female,Plant Manager,4,Married,16251,10001-20k,,13,Maharashtra
E1793,59,50-59,No,Logistics,Commerce,1,Male,Logistics Executive,2,Divorced,9550,7k-10k,,33,Gujarat
E1794,23,20-29,Yes,Logistics,Science,1,Male,Supply Chain Manager,2,Single,47429,40001-50k,Retirement,10,Karnataka
E1795,36,30-39,No,Research,Arts,1,Female,Research Associate,3,Divorced,19816,10001-20k,,12,Karnataka
E1796,32,30-39,No,Sales,Science,1,Male,Sales Executive,1,Divorced,15367,10001-20k,,32,Haryana
E1797,29,20-29,No,Accounts,Technical,1,Male,Accountant,4,Married,9534,7k-10k,,1,Tamil Nadu
E1798,47,40-49,No,Manufacturing,Science,1,Male,Plant Manager,3,Single,27653,20001-30k,,33,Madhya Pradesh
E1799,26,20-29,Yes,Logistics,Management,1,Male,Supply Chain Manager,2,Divorced,15219,10001-20k,Better Opportunity,28,Delhi
E1800,27,20-29,No,Accounts,Arts,1,Female,Finance Analyst,1,Single,20654,20001-30k,,3,Gujarat
E1801,47,40-49,No,Manufacturing,Management,1,Male,Plant Manager,4,Married,9108,7k-10k,,11,Karnataka
E1802,25,20-29,Yes,Logistics,Technical,1,Female,Logistics Executive,3,Single,11053,10001-20k,Resignation,25,Telangana
E1803,40,40-49,No,Manufacturing,Arts,1,Male,Plant Manager,4,Married,14899,10001-20k,,27,Maharashtra
E1804,41,40-49,No,Research,Commerce,1,Female,Research Scientist,1,Single,20372,20001-30k,,2,Karnataka
E1805,54,50-59,Yes,Sales,Science,1,Female,Sales Manager,1,Divorced,44682,40001-50k,Better Opportunity,19,West Bengal
E1806,41,40-49,No,Sales,Management,1,Female,Sales Executive,2,Married,11115,10001-20k,,9,Gujarat
E1807,33,30-39,No,Logistics,Technical,1,Male,Supply Chain Manager,1,Divorced,13772,10001-20k,,17,Maharashtra
E1808,22,20-29,No,Manufacturing,Commerce,1,Male,Plant Manager,3,Married,43583,40001-50k,,26,Maharashtra
E1809,47,40-49,Yes,Research,Science,1,Male,Research Scientist,4,Single,36295,30001-40k,Resignation,30,Karnataka
E1810,35,30-39,No,Marketing,Commerce,1,Female,Marketing Manager,1,Single,13551,10001-20k,,26,Maharashtra
E1811,59,50-59,No,Accounts,Science,1,Male,Finance Analyst,1,Married,19535,10001-20k,,0,Madhya Pradesh
E1812,58,50-59,No,Accounts,Arts,1,Male,Finance Analyst,3,Married,10081,10001-20k,,5,Karnataka
E1813,32,30-39,No,HR,Commerce,1,Male,HR Manager,4,Married,10457,10001-20k,,10,Gujarat
E1814,57,50-59,No,Research,Commerce,1,Male,Research Associate,4,Single,37066,30001-40k,,33,Delhi
E1815,34,30-39,No,Manufacturing,Commerce,1,Female,Production Worker,2,Married,7937,7k-10k,,19,Maharashtra
E1816,24,20-29,No,HR,Arts,1,Female,HR Manager,2,Married,14386,10001-20k,,20,Tamil Nadu
E1817,54,50-59,No,Logistics,Technical,1,Male,Logistics Executive,4,Divorced,15945,10001-20k,,20,Gujarat
E1818,27,20-29,No,Manufacturing,Science,1,Male,Plant Manager,3,Married,36418,30001-40k,,17,Delhi
E1819,31,30-39,No,HR,Commerce,1,Male,HR Executive,3,Divorced,15307,10001-20k,,20,Maharashtra
E1820,26,20-29,No,Sales,Arts,1,Female,Sales Manager,2,Divorced,9675,7k-10k,,18,Karnataka
E1821,44,40-49,No,Accounts,Technical,1,Male,Finance Analyst,1,Divorced,24130,20001-30k,,3,Karnataka
E1822,31,30-39,No,Manufacturing,Science,1,Female,Plant Manager,3,Single,14762,10001-20k,,12,Uttar Pradesh
E1823,23,20-29,No,HR,Arts,1,Female,HR Manager,1,Divorced,17312,10001-20k,,17,Tamil Nadu
E1824,34,30-39,No,Sales,Science,1,Male,Sales Executive,3,Married,7300,7k-10k,,28,Gujarat
E1825,23,20-29,No,Research,Commerce,1,Male,Research Scientist,4,Single,7764,7k-10k,,24,West Bengal
E1826,41,40-49,No,HR,Technical,1,Male,HR Executive,2,Single,48394,40001-50k,,12,Karnataka
E1827,22,20-29,No,Logistics,Arts,1,Female,Logistics Executive,1,Single,18818,10001-20k,,26,Maharashtra
E1828,58,50-59,No,Logistics,Technical,1,Female,Supply Chain Manager,1,Single,14710,10001-20k,,18,Karnataka
E1829,30,30-39,Yes,Logistics,Commerce,1,Male,Logistics Executive,4,Single,24404,20001-30k,Termination,0,Uttar Pradesh
E1830,38,30-39,Yes,Manufacturing,Technical,1,Female,Plant Manager,3,Single,11732,10001-20k,Termination,18,Madhya Pradesh
E1831,30,30-39,No,Accounts,Technical,1,Male,Accountant,1,Single,20156,20001-30k,,0,Haryana
E1832,32,30-39,No,HR,Management,1,Male,HR Manager,3,Divorced,19161,10001-20k,,16,Maharashtra
E1833,36,30-39,No,Research,Technical,1,Female,Research Associate,4,Married,16590,10001-20k,,20,Karnataka
E1834,45,40-49,No,HR,Science,1,Female,HR Executive,2,Married,20785,20001-30k,,21,Gujarat
E1835,59,50-59,No,Accounts,Arts,1,Female,Finance Analyst,1,Divorced,16531,10001-20k,,14,Gujarat
E1836,56,50-59,Yes,Sales,Management,1,Female,Sales Executive,3,Divorced,7681,7k-10k,Better Opportunity,31,Maharashtra
E1837,51,50-59,No,Accounts,Arts,1,Male,Accountant,1,Single,21694,20001-30k,,3,Maharashtra
E1838,52,50-59,No,Logistics,Arts,1,Male,Supply Chain Manager,3,Single,43114,40001-50k,,31,Haryana
E1839,26,20-29,No,Manufacturing,Commerce,1,Male,Plant Manager,3,Divorced,11353,10001-20k,,3,Tamil Nadu
E1840,35,30-39,No,Sales,Commerce,1,Female,Sales Manager,3,Single,11078,10001-20k,,0,Karnataka
E1841,32,30-39,No,Manufacturing,Management,1,Male,Plant Manager,4,Married,39799,30001-40k,,32,Karnataka
E1842,30,30-39,Yes,Logistics,Commerce,1,Female,Logistics Executive,2,Married,16603,10001-20k,Layoff,6,Telangana
E1843,55,50-59,No,Marketing,Commerce,1,Female,Marketing Manager,1,Single,18156,10001-20k,,8,Maharashtra
E1844,33,30-39,No,Accounts,Commerce,1,Female,Finance Analyst,2,Single,17304,10001-20k,,0,Madhya Pradesh
E1845,56,50-59,No,Accounts,Arts,1,Male,Finance Analyst,3,Single,47645,40001-50k,,15,Haryana
E1846,56,50-59,No,Research,Management,1,Female,Research Scientist,3,Married,45938,40001-50k,,17,Delhi
E1847,22,20-29,No,HR,Arts,1,Female,HR Executive,2,Single,10701,10001-20k,,5,Uttar Pradesh
E1848,43,40-49,No,Sales,Science,1,Female,Sales Executive,2,Divorced,15694,10001-20k,,1,Uttar Pradesh
E1849,50,50-59,No,Manufacturing,Arts,1,Female,Production Worker,1,Single,13457,10001-20k,,8,Uttar Pradesh
E1850,29,20-29,No,Sales,Science,1,Female,Sales Manager,3,Divorced,9315,7k-10k,,3,Maharashtra
E1851,32,30-39,No,Research,Technical,1,Female,Research Associate,2,Single,10571,10001-20k,,22,Karnataka
E1852,58,50-59,No,Research,Technical,1,Female,Research Associate,4,Single,19420,10001-20k,,7,Gujarat
E1853,35,30-39,No,Manufacturing,Science,1,Female,Plant Manager,3,Married,25312,20001-30k,,24,West Bengal
E1854,51,50-59,No,HR,Science,1,Female,HR Executive,3,Divorced,28395,20001-30k,,15,Haryana
E1855,56,50-59,Yes,Manufacturing,Arts,1,Female,Production Worker,1,Divorced,47301,40001-50k,Retirement,34,Uttar Pradesh
E1856,42,40-49,Yes,Manufacturing,Science,1,Female,Plant Manager,4,Divorced,16505,10001-20k,Resignation,16,Gujarat
E1857,58,50-59,Yes,Logistics,Management,1,Female,Logistics Executive,1,Married,17597,10001-20k,Resignation,17,Haryana
E1858,26,20-29,No,HR,Technical,1,Male,HR Manager,4,Divorced,8913,7k-10k,,26,Maharashtra
E1859,40,40-49,No,Accounts,Technical,1,Male,Accountant,1,Married,19744,10001-20k,,14,Gujarat
E1860,35,30-39,Yes,Logistics,Science,1,Female,Logistics Executive,4,Single,10611,10001-20k,Retirement,16,Haryana
E1861,47,40-49,Yes,Marketing,Commerce,1,Female,Marketing Manager,4,Single,29854,20001-30k,Better Opportunity,4,Uttar Pradesh
E1862,25,20-29,No,HR,Commerce,1,Female,HR Executive,4,Divorced,9929,7k-10k,,15,Tamil Nadu
E1863,46,40-49,No,Research,Science,1,Male,Research Scientist,2,Single,37929,30001-40k,,14,Gujarat
E1864,46,40-49,No,Logistics,Management,1,Male,Supply Chain Manager,3,Single,11505,10001-20k,,33,Gujarat
E1865,39,30-39,No,HR,Commerce,1,Male,HR Manager,4,Divorced,18510,10001-20k,,18,Uttar Pradesh
E1866,29,20-29,No,Sales,Science,1,Female,Sales Manager,2,Single,8535,7k-10k,,7,Haryana
E1867,35,30-39,Yes,Manufacturing,Management,1,Female,Production Worker,2,Divorced,18593,10001-20k,Better Opportunity,9,Telangana
E1868,53,50-59,No,Marketing,Management,1,Female,Marketing Analyst,1,Divorced,8855,7k-10k,,4,Karnataka
E1869,59,50-59,No,Accounts,Arts,1,Female,Finance Analyst,3,Single,15156,10001-20k,,25,Gujarat
E1870,54,50-59,No,Manufacturing,Management,1,Male,Production Worker,3,Single,17621,10001-20k,,21,Gujarat
E1871,44,40-49,No,Sales,Commerce,1,Female,Sales Executive,1,Single,7973,7k-10k,,22,Karnataka
E1872,36,30-39,Yes,Sales,Commerce,1,Male,Sales Executive,3,Single,13720,10001-20k,Resignation,12,Telangana
E1873,54,50-59,No,Marketing,Science,1,Male,Marketing Analyst,1,Single,44097,40001-50k,,8,Karnataka
E1874,46,40-49,No,Accounts,Science,1,Female,Finance Analyst,2,Married,41245,40001-50k,,19,Uttar Pradesh
E1875,38,30-39,No,Research,Management,1,Male,Research Associate,2,Single,9514,7k-10k,,27,Gujarat
E1876,54,50-59,No,Logistics,Technical,1,Male,Supply Chain Manager,4,Married,16103,10001-20k,,23,Karnataka
E1877,23,20-29,No,Accounts,Arts,1,Male,Accountant,1,Divorced,32346,30001-40k,,32,Gujarat
E1878,35,30-39,Yes,HR,Technical,1,Male,HR Executive,2,Single,13818,10001-20k,Termination,19,Telangana
E1879,27,20-29,Yes,Sales,Management,1,Female,Sales Manager,2,Single,15194,10001-20k,Retirement,29,Tamil Nadu
E1880,27,20-29,No,HR,Management,1,Female,HR Manager,1,Single,8672,7k-10k,,8,Madhya Pradesh
E1881,24,20-29,No,Research,Technical,1,Male,Research Scientist,2,Divorced,14614,10001-20k,,16,Gujarat
E1882,28,20-29,Yes,HR,Arts,1,Female,HR Manager,3,Married,7631,7k-10k,Resignation,13,Uttar Pradesh
E1883,29,20-29,No,Accounts,Technical,1,Male,Accountant,2,Married,17286,10001-20k,,18,Delhi
E1884,36,30-39,No,HR,Science,1,Female,HR Manager,1,Single,12972,10001-20k,,6,Delhi
E1885,50,50-59,No,Research,Commerce,1,Female,Research Scientist,3,Single,16112,10001-20k,,2,Gujarat
E1886,54,50-59,Yes,Research,Science,1,Female,Research Associate,3,Single,14750,10001-20k,Termination,32,Karnataka
E1887,51,50-59,No,Research,Commerce,1,Female,Research Associate,2,Single,13073,10001-20k,,31,Madhya Pradesh
E1888,48,40-49,No,Accounts,Management,1,Female,Finance Analyst,4,Divorced,11356,10001-20k,,10,Tamil Nadu
E1889,57,50-59,No,Research,Arts,1,Male,Research Scientist,3,Single,17931,10001-20k,,1,Telangana
E1890,50,50-59,No,Sales,Technical,1,Female,Sales Manager,1,Divorced,14702,10001-20k,,25,Gujarat
E1891,59,50-59,No,Manufacturing,Arts,1,Male,Plant Manager,4,Single,7273,7k-10k,,3,Delhi
E1892,54,50-59,No,Research,Technical,1,Male,Research Scientist,4,Married,28540,20001-30k,,16,Delhi
E1893,58,50-59,Yes,HR,Science,1,Female,HR Manager,3,Married,9860,7k-10k,Better Opportunity,16,Delhi
E1894,48,40-49,No,Logistics,Science,1,Male,Supply Chain Manager,2,Single,13855,10001-20k,,27,Haryana
E1895,54,50-59,Yes,HR,Technical,1,Female,HR Executive,4,Single,9089,7k-10k,Termination,29,Haryana
E1896,25,20-29,No,Logistics,Arts,1,Male,Supply Chain Manager,2,Divorced,10479,10001-20k,,22,Maharashtra
